Domain,Area,Element,Item,Year,Unit,Value
"Crops","South Africa","Production","Strawberries","1987","tonnes","5399"
"Crops","South Africa","Production","Strawberries","1988","tonnes","5096"
"Crops","South Africa","Production","Strawberries","1989","tonnes","6671"
"Crops","South Africa","Production","Strawberries","1990","tonnes","4775"
"Crops","South Africa","Production","Strawberries","1991","tonnes","4984"
"Crops","South Africa","Production","Strawberries","1992","tonnes","3950"
"Crops","South Africa","Production","Strawberries","1993","tonnes","3983"
"Crops","South Africa","Production","Strawberries","1994","tonnes","4093"
"Crops","South Africa","Production","Strawberries","1995","tonnes","3546"
"Crops","South Africa","Production","Strawberries","1996","tonnes","3303"
"Crops","South Africa","Production","Strawberries","1997","tonnes","3786"
"Crops","South Africa","Production","Strawberries","1998","tonnes","4263"
"Crops","South Africa","Production","Strawberries","1999","tonnes","4538"
"Crops","South Africa","Production","Strawberries","2000","tonnes","7539"
"Crops","South Africa","Production","Strawberries","2001","tonnes","4880"
"Crops","South Africa","Production","Strawberries","2002","tonnes","4308"
"Crops","South Africa","Production","Strawberries","2003","tonnes","5527"
"Crops","South Africa","Production","Strawberries","2004","tonnes","5807"
"Crops","South Africa","Production","Strawberries","2005","tonnes","5543"
"Crops","South Africa","Production","Strawberries","2006","tonnes","4278"
"Crops","South Africa","Production","Strawberries","2007","tonnes","4985"
"Crops","South Africa","Production","Strawberries","2008","tonnes","6954"
"Crops","South Africa","Production","Strawberries","2009","tonnes","6021"
"Crops","South Africa","Production","Strawberries","2010","tonnes","5397"
"Crops","South Africa","Production","Strawberries","2011","tonnes","5943"
"Crops","South Africa","Production","Strawberries","2012","tonnes","6801"
"Crops","South Africa","Production","Strawberries","2013","tonnes","7755"
"Crops","South Africa","Production","Strawberries","2014","tonnes","6941"
"Crops","South Africa","Production","Strawberries","2015","tonnes","7045"
"Crops","South Africa","Production","Strawberries","2016","tonnes","7529"
"Crops","Spain","Production","Blueberries","1961","tonnes",""
"Crops","Spain","Production","Blueberries","1962","tonnes",""
"Crops","Spain","Production","Blueberries","1963","tonnes",""
"Crops","Spain","Production","Blueberries","1964","tonnes",""
"Crops","Spain","Production","Blueberries","1965","tonnes",""
"Crops","Spain","Production","Blueberries","1966","tonnes",""
"Crops","Spain","Production","Blueberries","1967","tonnes",""
"Crops","Spain","Production","Blueberries","1968","tonnes",""
"Crops","Spain","Production","Blueberries","1969","tonnes",""
"Crops","Spain","Production","Blueberries","1970","tonnes",""
"Crops","Spain","Production","Blueberries","1971","tonnes",""
"Crops","Spain","Production","Blueberries","1972","tonnes",""
"Crops","Spain","Production","Blueberries","1973","tonnes",""
"Crops","Spain","Production","Blueberries","1974","tonnes",""
"Crops","Spain","Production","Blueberries","1975","tonnes",""
"Crops","Spain","Production","Blueberries","1976","tonnes",""
"Crops","Spain","Production","Blueberries","1977","tonnes",""
"Crops","Spain","Production","Blueberries","1978","tonnes",""
"Crops","Spain","Production","Blueberries","1979","tonnes",""
"Crops","Spain","Production","Blueberries","1980","tonnes",""
"Crops","Spain","Production","Blueberries","1981","tonnes",""
"Crops","Spain","Production","Blueberries","1982","tonnes",""
"Crops","Spain","Production","Blueberries","1983","tonnes",""
"Crops","Spain","Production","Blueberries","1984","tonnes",""
"Crops","Spain","Production","Blueberries","1985","tonnes",""
"Crops","Spain","Production","Blueberries","1986","tonnes",""
"Crops","Spain","Production","Blueberries","1987","tonnes",""
"Crops","Spain","Production","Blueberries","1988","tonnes",""
"Crops","Spain","Production","Blueberries","1989","tonnes",""
"Crops","Spain","Production","Blueberries","1990","tonnes",""
"Crops","Spain","Production","Blueberries","1991","tonnes",""
"Crops","Spain","Production","Blueberries","1992","tonnes",""
"Crops","Spain","Production","Blueberries","1993","tonnes",""
"Crops","Spain","Production","Blueberries","1994","tonnes",""
"Crops","Spain","Production","Blueberries","1995","tonnes","100"
"Crops","Spain","Production","Blueberries","1996","tonnes","188"
"Crops","Spain","Production","Blueberries","1997","tonnes","217"
"Crops","Spain","Production","Blueberries","1998","tonnes","200"
"Crops","Spain","Production","Blueberries","1999","tonnes","300"
"Crops","Spain","Production","Blueberries","2000","tonnes","418"
"Crops","Spain","Production","Blueberries","2001","tonnes","500"
"Crops","Spain","Production","Blueberries","2002","tonnes","600"
"Crops","Spain","Production","Blueberries","2003","tonnes","750"
"Crops","Spain","Production","Blueberries","2004","tonnes","838"
"Crops","Spain","Production","Blueberries","2005","tonnes","1000"
"Crops","Spain","Production","Blueberries","2006","tonnes","1029"
"Crops","Spain","Production","Blueberries","2007","tonnes","1117"
"Crops","Spain","Production","Blueberries","2008","tonnes","1033"
"Crops","Spain","Production","Blueberries","2009","tonnes","1100"
"Crops","Spain","Production","Blueberries","2010","tonnes","1700"
"Crops","Spain","Production","Blueberries","2011","tonnes","5000"
"Crops","Spain","Production","Blueberries","2012","tonnes","5500"
"Crops","Spain","Production","Blueberries","2013","tonnes","5500"
"Crops","Spain","Production","Blueberries","2014","tonnes","5000"
"Crops","Spain","Production","Blueberries","2015","tonnes","4963"
"Crops","Spain","Production","Blueberries","2016","tonnes","6412"
"Crops","Spain","Production","Cherries","1961","tonnes","47400"
"Crops","Spain","Production","Cherries","1962","tonnes","43900"
"Crops","Spain","Production","Cherries","1963","tonnes","56800"
"Crops","Spain","Production","Cherries","1964","tonnes","51900"
"Crops","Spain","Production","Cherries","1965","tonnes","49600"
"Crops","Spain","Production","Cherries","1966","tonnes","49400"
"Crops","Spain","Production","Cherries","1967","tonnes","46700"
"Crops","Spain","Production","Cherries","1968","tonnes","55424"
"Crops","Spain","Production","Cherries","1969","tonnes","51700"
"Crops","Spain","Production","Cherries","1970","tonnes","52600"
"Crops","Spain","Production","Cherries","1971","tonnes","50500"
"Crops","Spain","Production","Cherries","1972","tonnes","58000"
"Crops","Spain","Production","Cherries","1973","tonnes","69200"
"Crops","Spain","Production","Cherries","1974","tonnes","75400"
"Crops","Spain","Production","Cherries","1975","tonnes","66400"
"Crops","Spain","Production","Cherries","1976","tonnes","77800"
"Crops","Spain","Production","Cherries","1977","tonnes","53000"
"Crops","Spain","Production","Cherries","1978","tonnes","75600"
"Crops","Spain","Production","Cherries","1979","tonnes","80800"
"Crops","Spain","Production","Cherries","1980","tonnes","79700"
"Crops","Spain","Production","Cherries","1981","tonnes","75300"
"Crops","Spain","Production","Cherries","1982","tonnes","72400"
"Crops","Spain","Production","Cherries","1983","tonnes","73600"
"Crops","Spain","Production","Cherries","1984","tonnes","77800"
"Crops","Spain","Production","Cherries","1985","tonnes","79579"
"Crops","Spain","Production","Cherries","1986","tonnes","63900"
"Crops","Spain","Production","Cherries","1987","tonnes","68700"
"Crops","Spain","Production","Cherries","1988","tonnes","42900"
"Crops","Spain","Production","Cherries","1989","tonnes","64700"
"Crops","Spain","Production","Cherries","1990","tonnes","54900"
"Crops","Spain","Production","Cherries","1991","tonnes","73100"
"Crops","Spain","Production","Cherries","1992","tonnes","89200"
"Crops","Spain","Production","Cherries","1993","tonnes","81900"
"Crops","Spain","Production","Cherries","1994","tonnes","70200"
"Crops","Spain","Production","Cherries","1995","tonnes","55500"
"Crops","Spain","Production","Cherries","1996","tonnes","74500"
"Crops","Spain","Production","Cherries","1997","tonnes","64400"
"Crops","Spain","Production","Cherries","1998","tonnes","60280"
"Crops","Spain","Production","Cherries","1999","tonnes","108650"
"Crops","Spain","Production","Cherries","2000","tonnes","112900"
"Crops","Spain","Production","Cherries","2001","tonnes","85600"
"Crops","Spain","Production","Cherries","2002","tonnes","113100"
"Crops","Spain","Production","Cherries","2003","tonnes","105700"
"Crops","Spain","Production","Cherries","2004","tonnes","81300"
"Crops","Spain","Production","Cherries","2005","tonnes","92600"
"Crops","Spain","Production","Cherries","2006","tonnes","88200"
"Crops","Spain","Production","Cherries","2007","tonnes","73200"
"Crops","Spain","Production","Cherries","2008","tonnes","69700"
"Crops","Spain","Production","Cherries","2009","tonnes","97645"
"Crops","Spain","Production","Cherries","2010","tonnes","85192"
"Crops","Spain","Production","Cherries","2011","tonnes","101945"
"Crops","Spain","Production","Cherries","2012","tonnes","96946"
"Crops","Spain","Production","Cherries","2013","tonnes","97200"
"Crops","Spain","Production","Cherries","2014","tonnes","118220"
"Crops","Spain","Production","Cherries","2015","tonnes","94145"
"Crops","Spain","Production","Cherries","2016","tonnes","94138"
"Crops","Spain","Production","Cranberries","1961","tonnes",""
"Crops","Spain","Production","Cranberries","1962","tonnes",""
"Crops","Spain","Production","Cranberries","1963","tonnes",""
"Crops","Spain","Production","Cranberries","1964","tonnes",""
"Crops","Spain","Production","Cranberries","1965","tonnes",""
"Crops","Spain","Production","Cranberries","1966","tonnes",""
"Crops","Spain","Production","Cranberries","1967","tonnes",""
"Crops","Spain","Production","Cranberries","1968","tonnes",""
"Crops","Spain","Production","Cranberries","1969","tonnes",""
"Crops","Spain","Production","Cranberries","1970","tonnes",""
"Crops","Spain","Production","Cranberries","1971","tonnes",""
"Crops","Spain","Production","Cranberries","1972","tonnes",""
"Crops","Spain","Production","Cranberries","1973","tonnes",""
"Crops","Spain","Production","Cranberries","1974","tonnes",""
"Crops","Spain","Production","Cranberries","1975","tonnes",""
"Crops","Spain","Production","Cranberries","1976","tonnes",""
"Crops","Spain","Production","Cranberries","1977","tonnes",""
"Crops","Spain","Production","Cranberries","1978","tonnes",""
"Crops","Spain","Production","Cranberries","1979","tonnes",""
"Crops","Spain","Production","Cranberries","1980","tonnes",""
"Crops","Spain","Production","Cranberries","1981","tonnes",""
"Crops","Spain","Production","Cranberries","1982","tonnes",""
"Crops","Spain","Production","Cranberries","1983","tonnes",""
"Crops","Spain","Production","Cranberries","1984","tonnes",""
"Crops","Spain","Production","Cranberries","1985","tonnes",""
"Crops","Spain","Production","Cranberries","1986","tonnes",""
"Crops","Spain","Production","Cranberries","1987","tonnes",""
"Crops","Spain","Production","Cranberries","1988","tonnes",""
"Crops","Spain","Production","Cranberries","1989","tonnes",""
"Crops","Spain","Production","Cranberries","1990","tonnes",""
"Crops","Spain","Production","Cranberries","1991","tonnes",""
"Crops","Spain","Production","Cranberries","1992","tonnes",""
"Crops","Spain","Production","Cranberries","1993","tonnes",""
"Crops","Spain","Production","Cranberries","1994","tonnes",""
"Crops","Spain","Production","Cranberries","1995","tonnes",""
"Crops","Spain","Production","Cranberries","1996","tonnes",""
"Crops","Spain","Production","Cranberries","1997","tonnes",""
"Crops","Spain","Production","Cranberries","1998","tonnes",""
"Crops","Spain","Production","Cranberries","1999","tonnes",""
"Crops","Spain","Production","Cranberries","2000","tonnes","100"
"Crops","Spain","Production","Cranberries","2001","tonnes","100"
"Crops","Spain","Production","Cranberries","2002","tonnes","100"
"Crops","Spain","Production","Cranberries","2003","tonnes","100"
"Crops","Spain","Production","Cranberries","2004","tonnes","100"
"Crops","Spain","Production","Cranberries","2005","tonnes","100"
"Crops","Spain","Production","Cranberries","2006","tonnes","100"
"Crops","Spain","Production","Cranberries","2007","tonnes","100"
"Crops","Spain","Production","Cranberries","2008","tonnes","100"
"Crops","Spain","Production","Cranberries","2009","tonnes","100"
"Crops","Spain","Production","Cranberries","2010","tonnes","100"
"Crops","Spain","Production","Cranberries","2011","tonnes","100"
"Crops","Spain","Production","Cranberries","2012","tonnes","100"
"Crops","Spain","Production","Cranberries","2013","tonnes","100"
"Crops","Spain","Production","Cranberries","2014","tonnes","100"
"Crops","Spain","Production","Cranberries","2015","tonnes","100"
"Crops","Spain","Production","Cranberries","2016","tonnes","100"
"Crops","Spain","Production","Gooseberries","1961","tonnes","26"
"Crops","Spain","Production","Gooseberries","1962","tonnes","17"
"Crops","Spain","Production","Gooseberries","1963","tonnes","17"
"Crops","Spain","Production","Gooseberries","1964","tonnes","6"
"Crops","Spain","Production","Gooseberries","1965","tonnes","4"
"Crops","Spain","Production","Gooseberries","1966","tonnes","4"
"Crops","Spain","Production","Gooseberries","1967","tonnes","3"
"Crops","Spain","Production","Gooseberries","1968","tonnes","1"
"Crops","Spain","Production","Gooseberries","1969","tonnes","2"
"Crops","Spain","Production","Gooseberries","1970","tonnes","2"
"Crops","Spain","Production","Gooseberries","1971","tonnes","2"
"Crops","Spain","Production","Gooseberries","1972","tonnes","2"
"Crops","Spain","Production","Gooseberries","1973","tonnes","2"
"Crops","Spain","Production","Gooseberries","1974","tonnes","2"
"Crops","Spain","Production","Gooseberries","1975","tonnes","2"
"Crops","Spain","Production","Gooseberries","1976","tonnes","2"
"Crops","Spain","Production","Gooseberries","1977","tonnes","3"
"Crops","Spain","Production","Gooseberries","1990","tonnes","0"
"Crops","Spain","Production","Gooseberries","1991","tonnes","0"
"Crops","Spain","Production","Gooseberries","1992","tonnes","0"
"Crops","Spain","Production","Gooseberries","1993","tonnes","0"
"Crops","Spain","Production","Gooseberries","1994","tonnes","0"
"Crops","Spain","Production","Gooseberries","1995","tonnes","0"
"Crops","Spain","Production","Gooseberries","1996","tonnes","0"
"Crops","Spain","Production","Gooseberries","1997","tonnes","0"
"Crops","Spain","Production","Gooseberries","1998","tonnes","0"
"Crops","Spain","Production","Gooseberries","1999","tonnes","0"
"Crops","Spain","Production","Gooseberries","2000","tonnes","0"
"Crops","Spain","Production","Gooseberries","2001","tonnes","0"
"Crops","Spain","Production","Gooseberries","2002","tonnes","0"
"Crops","Spain","Production","Gooseberries","2003","tonnes","0"
"Crops","Spain","Production","Gooseberries","2004","tonnes","0"
"Crops","Spain","Production","Gooseberries","2005","tonnes","0"
"Crops","Spain","Production","Gooseberries","2006","tonnes","1"
"Crops","Spain","Production","Gooseberries","2007","tonnes","2"
"Crops","Spain","Production","Gooseberries","2008","tonnes","2"
"Crops","Spain","Production","Gooseberries","2009","tonnes","3"
"Crops","Spain","Production","Gooseberries","2010","tonnes","4"
"Crops","Spain","Production","Gooseberries","2011","tonnes","5"
"Crops","Spain","Production","Gooseberries","2012","tonnes","6"
"Crops","Spain","Production","Gooseberries","2013","tonnes","7"
"Crops","Spain","Production","Gooseberries","2014","tonnes","7"
"Crops","Spain","Production","Gooseberries","2015","tonnes","14"
"Crops","Spain","Production","Gooseberries","2016","tonnes","9"
"Crops","Spain","Production","Raspberries","1984","tonnes","1000"
"Crops","Spain","Production","Raspberries","1985","tonnes","1000"
"Crops","Spain","Production","Raspberries","1986","tonnes","1000"
"Crops","Spain","Production","Raspberries","1987","tonnes","1000"
"Crops","Spain","Production","Raspberries","1988","tonnes","1000"
"Crops","Spain","Production","Raspberries","1989","tonnes","1000"
"Crops","Spain","Production","Raspberries","1990","tonnes","1076"
"Crops","Spain","Production","Raspberries","1991","tonnes","114"
"Crops","Spain","Production","Raspberries","1992","tonnes","114"
"Crops","Spain","Production","Raspberries","1993","tonnes","114"
"Crops","Spain","Production","Raspberries","1994","tonnes","114"
"Crops","Spain","Production","Raspberries","1995","tonnes","123"
"Crops","Spain","Production","Raspberries","1996","tonnes","315"
"Crops","Spain","Production","Raspberries","1997","tonnes","510"
"Crops","Spain","Production","Raspberries","1998","tonnes","1200"
"Crops","Spain","Production","Raspberries","1999","tonnes","2000"
"Crops","Spain","Production","Raspberries","2000","tonnes","2500"
"Crops","Spain","Production","Raspberries","2001","tonnes","3200"
"Crops","Spain","Production","Raspberries","2002","tonnes","4500"
"Crops","Spain","Production","Raspberries","2003","tonnes","5253"
"Crops","Spain","Production","Raspberries","2004","tonnes","6000"
"Crops","Spain","Production","Raspberries","2005","tonnes","7000"
"Crops","Spain","Production","Raspberries","2006","tonnes","7500"
"Crops","Spain","Production","Raspberries","2007","tonnes","10000"
"Crops","Spain","Production","Raspberries","2008","tonnes","12000"
"Crops","Spain","Production","Raspberries","2009","tonnes","12000"
"Crops","Spain","Production","Raspberries","2010","tonnes","9226"
"Crops","Spain","Production","Raspberries","2011","tonnes","9552"
"Crops","Spain","Production","Raspberries","2012","tonnes","12931"
"Crops","Spain","Production","Raspberries","2013","tonnes","11700"
"Crops","Spain","Production","Raspberries","2014","tonnes","14307"
"Crops","Spain","Production","Raspberries","2015","tonnes","16724"
"Crops","Spain","Production","Raspberries","2016","tonnes","17808"
"Crops","Spain","Production","Strawberries","1961","tonnes","8762"
"Crops","Spain","Production","Strawberries","1962","tonnes","5911"
"Crops","Spain","Production","Strawberries","1963","tonnes","5740"
"Crops","Spain","Production","Strawberries","1964","tonnes","6504"
"Crops","Spain","Production","Strawberries","1965","tonnes","6035"
"Crops","Spain","Production","Strawberries","1966","tonnes","7000"
"Crops","Spain","Production","Strawberries","1967","tonnes","8370"
"Crops","Spain","Production","Strawberries","1968","tonnes","9007"
"Crops","Spain","Production","Strawberries","1969","tonnes","9184"
"Crops","Spain","Production","Strawberries","1970","tonnes","10500"
"Crops","Spain","Production","Strawberries","1971","tonnes","10300"
"Crops","Spain","Production","Strawberries","1972","tonnes","13500"
"Crops","Spain","Production","Strawberries","1973","tonnes","17400"
"Crops","Spain","Production","Strawberries","1974","tonnes","18200"
"Crops","Spain","Production","Strawberries","1975","tonnes","27200"
"Crops","Spain","Production","Strawberries","1976","tonnes","31300"
"Crops","Spain","Production","Strawberries","1977","tonnes","33800"
"Crops","Spain","Production","Strawberries","1978","tonnes","50700"
"Crops","Spain","Production","Strawberries","1979","tonnes","80900"
"Crops","Spain","Production","Strawberries","1980","tonnes","98700"
"Crops","Spain","Production","Strawberries","1981","tonnes","97000"
"Crops","Spain","Production","Strawberries","1982","tonnes","92700"
"Crops","Spain","Production","Strawberries","1983","tonnes","100100"
"Crops","Spain","Production","Strawberries","1984","tonnes","141000"
"Crops","Spain","Production","Strawberries","1985","tonnes","163500"
"Crops","Spain","Production","Strawberries","1986","tonnes","189500"
"Crops","Spain","Production","Strawberries","1987","tonnes","230300"
"Crops","Spain","Production","Strawberries","1988","tonnes","226300"
"Crops","Spain","Production","Strawberries","1989","tonnes","255900"
"Crops","Spain","Production","Strawberries","1990","tonnes","206500"
"Crops","Spain","Production","Strawberries","1991","tonnes","181100"
"Crops","Spain","Production","Strawberries","1992","tonnes","218200"
"Crops","Spain","Production","Strawberries","1993","tonnes","261400"
"Crops","Spain","Production","Strawberries","1994","tonnes","282200"
"Crops","Spain","Production","Strawberries","1995","tonnes","285500"
"Crops","Spain","Production","Strawberries","1996","tonnes","229200"
"Crops","Spain","Production","Strawberries","1997","tonnes","273734"
"Crops","Spain","Production","Strawberries","1998","tonnes","308300"
"Crops","Spain","Production","Strawberries","1999","tonnes","377527"
"Crops","Spain","Production","Strawberries","2000","tonnes","344865"
"Crops","Spain","Production","Strawberries","2001","tonnes","314079"
"Crops","Spain","Production","Strawberries","2002","tonnes","279441"
"Crops","Spain","Production","Strawberries","2003","tonnes","264237"
"Crops","Spain","Production","Strawberries","2004","tonnes","334892"
"Crops","Spain","Production","Strawberries","2005","tonnes","320853"
"Crops","Spain","Production","Strawberries","2006","tonnes","330485"
"Crops","Spain","Production","Strawberries","2007","tonnes","269139"
"Crops","Spain","Production","Strawberries","2008","tonnes","281240"
"Crops","Spain","Production","Strawberries","2009","tonnes","266772"
"Crops","Spain","Production","Strawberries","2010","tonnes","275355"
"Crops","Spain","Production","Strawberries","2011","tonnes","262730"
"Crops","Spain","Production","Strawberries","2012","tonnes","290843"
"Crops","Spain","Production","Strawberries","2013","tonnes","312500"
"Crops","Spain","Production","Strawberries","2014","tonnes","291870"
"Crops","Spain","Production","Strawberries","2015","tonnes","397369"
"Crops","Spain","Production","Strawberries","2016","tonnes","366161"
"Crops","Suriname","Production","Cherries","1961","tonnes",""
"Crops","Suriname","Production","Cherries","1962","tonnes",""
"Crops","Suriname","Production","Cherries","1963","tonnes",""
"Crops","Suriname","Production","Cherries","1964","tonnes",""
"Crops","Suriname","Production","Cherries","1965","tonnes",""
"Crops","Suriname","Production","Cherries","1966","tonnes",""
"Crops","Suriname","Production","Cherries","1967","tonnes",""
"Crops","Suriname","Production","Cherries","1968","tonnes",""
"Crops","Suriname","Production","Cherries","1969","tonnes",""
"Crops","Suriname","Production","Cherries","1970","tonnes",""
"Crops","Suriname","Production","Cherries","1971","tonnes",""
"Crops","Suriname","Production","Cherries","1972","tonnes",""
"Crops","Suriname","Production","Cherries","1973","tonnes",""
"Crops","Suriname","Production","Cherries","1974","tonnes",""
"Crops","Suriname","Production","Cherries","1975","tonnes",""
"Crops","Suriname","Production","Cherries","1976","tonnes",""
"Crops","Suriname","Production","Cherries","1977","tonnes",""
"Crops","Suriname","Production","Cherries","1978","tonnes",""
"Crops","Suriname","Production","Cherries","1979","tonnes",""
"Crops","Suriname","Production","Cherries","1980","tonnes",""
"Crops","Suriname","Production","Cherries","1981","tonnes",""
"Crops","Suriname","Production","Cherries","1982","tonnes",""
"Crops","Suriname","Production","Cherries","1983","tonnes",""
"Crops","Suriname","Production","Cherries","1984","tonnes",""
"Crops","Suriname","Production","Cherries","1985","tonnes",""
"Crops","Suriname","Production","Cherries","1986","tonnes",""
"Crops","Suriname","Production","Cherries","1987","tonnes",""
"Crops","Suriname","Production","Cherries","1988","tonnes",""
"Crops","Suriname","Production","Cherries","1989","tonnes",""
"Crops","Suriname","Production","Cherries","1990","tonnes",""
"Crops","Suriname","Production","Cherries","1991","tonnes",""
"Crops","Suriname","Production","Cherries","1992","tonnes",""
"Crops","Suriname","Production","Cherries","1993","tonnes",""
"Crops","Suriname","Production","Cherries","1994","tonnes",""
"Crops","Suriname","Production","Cherries","1995","tonnes",""
"Crops","Suriname","Production","Cherries","1996","tonnes",""
"Crops","Suriname","Production","Cherries","1997","tonnes",""
"Crops","Suriname","Production","Cherries","1998","tonnes",""
"Crops","Suriname","Production","Cherries","1999","tonnes",""
"Crops","Suriname","Production","Cherries","2000","tonnes",""
"Crops","Suriname","Production","Cherries","2001","tonnes",""
"Crops","Suriname","Production","Cherries","2002","tonnes",""
"Crops","Suriname","Production","Cherries","2003","tonnes",""
"Crops","Suriname","Production","Cherries","2004","tonnes",""
"Crops","Suriname","Production","Cherries","2005","tonnes",""
"Crops","Suriname","Production","Cherries","2006","tonnes",""
"Crops","Suriname","Production","Cherries","2007","tonnes",""
"Crops","Suriname","Production","Cherries","2008","tonnes",""
"Crops","Suriname","Production","Cherries","2009","tonnes",""
"Crops","Suriname","Production","Cherries","2010","tonnes","260"
"Crops","Suriname","Production","Cherries","2011","tonnes","601"
"Crops","Suriname","Production","Cherries","2012","tonnes","572"
"Crops","Suriname","Production","Cherries","2013","tonnes","693"
"Crops","Suriname","Production","Cherries","2014","tonnes","692"
"Crops","Suriname","Production","Cherries","2015","tonnes","907"
"Crops","Suriname","Production","Cherries","2016","tonnes","902"
"Crops","Sweden","Production","Blueberries","1966","tonnes","1200"
"Crops","Sweden","Production","Blueberries","1967","tonnes","1220"
"Crops","Sweden","Production","Blueberries","1968","tonnes","1220"
"Crops","Sweden","Production","Blueberries","1969","tonnes","1250"
"Crops","Sweden","Production","Blueberries","1970","tonnes","1300"
"Crops","Sweden","Production","Blueberries","1971","tonnes","1300"
"Crops","Sweden","Production","Blueberries","1972","tonnes","2400"
"Crops","Sweden","Production","Blueberries","1973","tonnes","2200"
"Crops","Sweden","Production","Blueberries","1974","tonnes","2500"
"Crops","Sweden","Production","Blueberries","1975","tonnes","2400"
"Crops","Sweden","Production","Blueberries","1976","tonnes","2500"
"Crops","Sweden","Production","Blueberries","1977","tonnes","3200"
"Crops","Sweden","Production","Blueberries","1978","tonnes","3200"
"Crops","Sweden","Production","Blueberries","1979","tonnes","3300"
"Crops","Sweden","Production","Blueberries","1980","tonnes","3200"
"Crops","Sweden","Production","Blueberries","1981","tonnes","3100"
"Crops","Sweden","Production","Blueberries","1982","tonnes","3000"
"Crops","Sweden","Production","Blueberries","1983","tonnes","3000"
"Crops","Sweden","Production","Blueberries","1984","tonnes","3000"
"Crops","Sweden","Production","Blueberries","1985","tonnes","2700"
"Crops","Sweden","Production","Blueberries","1986","tonnes","2550"
"Crops","Sweden","Production","Blueberries","1987","tonnes","2400"
"Crops","Sweden","Production","Blueberries","1988","tonnes","2350"
"Crops","Sweden","Production","Blueberries","1989","tonnes","2350"
"Crops","Sweden","Production","Blueberries","1990","tonnes","2360"
"Crops","Sweden","Production","Blueberries","1991","tonnes","1"
"Crops","Sweden","Production","Blueberries","1992","tonnes","1"
"Crops","Sweden","Production","Blueberries","1993","tonnes","1"
"Crops","Sweden","Production","Blueberries","1994","tonnes","1"
"Crops","Sweden","Production","Blueberries","1995","tonnes","1"
"Crops","Sweden","Production","Blueberries","1996","tonnes","1"
"Crops","Sweden","Production","Blueberries","1997","tonnes","1"
"Crops","Sweden","Production","Blueberries","1998","tonnes","1"
"Crops","Sweden","Production","Blueberries","1999","tonnes","1"
"Crops","Sweden","Production","Blueberries","2000","tonnes","1"
"Crops","Sweden","Production","Blueberries","2001","tonnes","4"
"Crops","Sweden","Production","Blueberries","2002","tonnes","6"
"Crops","Sweden","Production","Blueberries","2003","tonnes","10"
"Crops","Sweden","Production","Blueberries","2004","tonnes","10"
"Crops","Sweden","Production","Blueberries","2005","tonnes","10"
"Crops","Sweden","Production","Blueberries","2006","tonnes","10"
"Crops","Sweden","Production","Blueberries","2007","tonnes","20"
"Crops","Sweden","Production","Blueberries","2008","tonnes","20"
"Crops","Sweden","Production","Blueberries","2009","tonnes","20"
"Crops","Sweden","Production","Blueberries","2010","tonnes","30"
"Crops","Sweden","Production","Blueberries","2011","tonnes","30"
"Crops","Sweden","Production","Blueberries","2012","tonnes","40"
"Crops","Sweden","Production","Blueberries","2013","tonnes","40"
"Crops","Sweden","Production","Blueberries","2014","tonnes","60"
"Crops","Sweden","Production","Blueberries","2015","tonnes","60"
"Crops","Sweden","Production","Blueberries","2016","tonnes","60"
"Crops","Sweden","Production","Cherries","1961","tonnes","998"
"Crops","Sweden","Production","Cherries","1962","tonnes","1362"
"Crops","Sweden","Production","Cherries","1963","tonnes","1523"
"Crops","Sweden","Production","Cherries","1964","tonnes","1811"
"Crops","Sweden","Production","Cherries","1965","tonnes","987"
"Crops","Sweden","Production","Cherries","1966","tonnes","1060"
"Crops","Sweden","Production","Cherries","1967","tonnes","1325"
"Crops","Sweden","Production","Cherries","1968","tonnes","1376"
"Crops","Sweden","Production","Cherries","1969","tonnes","1258"
"Crops","Sweden","Production","Cherries","1970","tonnes","1900"
"Crops","Sweden","Production","Cherries","1971","tonnes","1500"
"Crops","Sweden","Production","Cherries","1972","tonnes","1400"
"Crops","Sweden","Production","Cherries","1973","tonnes","1400"
"Crops","Sweden","Production","Cherries","1974","tonnes","1000"
"Crops","Sweden","Production","Cherries","1975","tonnes","1370"
"Crops","Sweden","Production","Cherries","1976","tonnes","1410"
"Crops","Sweden","Production","Cherries","1977","tonnes","1030"
"Crops","Sweden","Production","Cherries","1978","tonnes","1030"
"Crops","Sweden","Production","Cherries","1979","tonnes","1340"
"Crops","Sweden","Production","Cherries","1980","tonnes","1340"
"Crops","Sweden","Production","Cherries","1981","tonnes","1472"
"Crops","Sweden","Production","Cherries","1982","tonnes","1300"
"Crops","Sweden","Production","Cherries","1983","tonnes","1200"
"Crops","Sweden","Production","Cherries","1984","tonnes","1100"
"Crops","Sweden","Production","Cherries","1985","tonnes","1200"
"Crops","Sweden","Production","Cherries","1986","tonnes","1306"
"Crops","Sweden","Production","Cherries","1987","tonnes","826"
"Crops","Sweden","Production","Cherries","1988","tonnes","1045"
"Crops","Sweden","Production","Cherries","1989","tonnes","100"
"Crops","Sweden","Production","Cherries","1990","tonnes","92"
"Crops","Sweden","Production","Cherries","1991","tonnes","235"
"Crops","Sweden","Production","Cherries","1992","tonnes","100"
"Crops","Sweden","Production","Cherries","1993","tonnes","100"
"Crops","Sweden","Production","Cherries","1994","tonnes","100"
"Crops","Sweden","Production","Cherries","1995","tonnes","54"
"Crops","Sweden","Production","Cherries","1996","tonnes","77"
"Crops","Sweden","Production","Cherries","1997","tonnes","77"
